agency,gfs,payment_order_date,amount
E0307187,214695,2018-08,52042865.7
E0307187,214695,2018-09,38686633.19
E0307187,214695,2018-12,63857773.32
E0307187,214695,2019-03,40140885.32
E0307187,214695,2019-05,41460928.25
E0307187,214695,2019-06,53945198.79
E0307187,214695,2019-07,150573127.16
E0307187,214695,2019-08,111852439.21
E0307187,214695,2019-11,24723829.48
E0307187,214695,2019-12,5832868.02
E0307187,214695,2020-01,25363606.8
E0307187,214695,2020-04,123423091.97
E0307187,214695,2020-06,25251974.11
E0307187,214695,2020-07,110307685.11
E0307187,214695,2020-08,97055599.42999999
E0307187,214695,2020-09,101396043.88
E0307187,214695,2020-11,68097159.28999999
E0307187,214695,2020-12,31336238.0
E0307187,214729,2016-02,24780971.25
E0307187,214729,2016-03,112973799.75
E0307187,214729,2016-04,16194010.350000001
E0307187,214729,2016-05,87482684.95
E0307187,214729,2016-06,52859841.54
E0307187,214729,2016-07,33888514.61
E0307187,214729,2016-08,59673097.29
E0307187,214729,2016-09,59716321.46
E0307187,214729,2016-10,18342288.3
E0307187,214729,2016-11,119088653.25
E0307187,214729,2017-02,103343298.45
E0307187,214729,2017-03,117717984.59
E0307187,214729,2017-04,27611666.25
E0307187,214729,2017-06,42949842.36
E0307187,214729,2017-10,35199753.75
E0307187,214729,2018-01,47561939.25
E0307187,214729,2018-02,93656374.35000001
E0307187,214729,2018-03,148165993.5
E0307187,214729,2018-04,7008535.800000001
E0307187,214729,2018-06,10526147.06
E0307187,214729,2018-07,80730785.10000001
E0307187,214729,2018-08,73105578.72
E0307187,214729,2018-09,60245441.91
E0307187,214729,2018-11,65509928.400000006
E0307187,214729,2019-01,41472005.65
E0307187,214729,2019-02,25818940.08
E0307187,214729,2019-03,77444411.10000001
E0307187,214729,2019-04,47510166.9
E0307187,214729,2019-06,46498000.5
E0307187,214729,2019-07,42374709.300000004
E0307187,214729,2019-08,83785643.55
E0307187,214729,2019-10,22726885.650000002
E0307187,214729,2019-12,155477263.20000002
E0307187,214729,2020-01,61933814.25
E0307187,214729,2020-04,60495431.85
E0307187,214729,2020-05,90766628.4
E0307187,214729,2020-06,93810608.85000001
E0307187,214729,2020-07,100067107.35000001
E0307187,214729,2020-08,60159664.809999995
E0307187,214729,2020-09,172723028.1
E0307187,214729,2020-12,53023687.5
E0307187,214742,2016-01,12072039.0
E0307187,214742,2016-02,148445565.04999998
E0307187,214742,2016-03,28912548.47
E0307187,214742,2016-04,221333682.15
E0307187,214742,2016-05,85741588.3
E0307187,214742,2016-06,205590135.45000002
E0307187,214742,2016-07,71075505.49
E0307187,214742,2016-08,60683172.839999996
E0307187,214742,2016-09,11579925.959999999
E0307187,214742,2016-10,89286036.2
E0307187,214742,2016-11,120630130.22999999
E0307187,214742,2017-01,222017836.95000002
E0307187,214742,2017-05,160739689.95000002
E0307187,214742,2017-06,28264213.08
E0307187,214742,2017-08,27831173.07
E0307187,214742,2017-09,176387418.9
E0307187,214742,2017-12,8619635.85
E0307187,214742,2018-01,18516179.85
E0307187,214742,2018-02,74116674.45
E0307187,214742,2018-03,109179081.9
E0307187,214742,2018-05,60623298.75
E0307187,214742,2018-06,63294128.1
E0307187,214742,2018-08,197240762.25
E0307187,214742,2018-10,112698235.56
E0307187,214742,2018-11,37050234.9
E0307187,214742,2018-12,44453975.769999996
E0307187,214742,2019-01,104204497.95
E0307187,214742,2019-02,79663451.89999999
E0307187,214742,2019-04,45777861.839999996
E0307187,214742,2019-05,85062174.11
E0307187,214742,2019-06,44594872.15
E0307187,214742,2019-07,166398930.6
E0307187,214742,2019-09,77695438.3
E0307187,214742,2019-10,105266939.46
E0307187,214742,2020-05,46995481.5
E0307187,214742,2020-06,32083407.66
E0307187,214742,2020-07,7088854.5
E0307187,214742,2020-09,92807666.78999999
E0307187,214742,2020-12,38465606.08
E0307187,214946,2016-02,134305115.54
E0307187,214946,2016-04,133038634.05000001
E0307187,214946,2016-05,28724236.8
E0307187,214946,2016-06,127755954.9
E0307187,214946,2016-08,10315628.4
E0307187,214946,2016-09,167992756.05
E0307187,214946,2016-11,91979099.58
E0307187,214946,2016-12,78951833.71
E0307187,214946,2017-01,44691636.15
E0307187,214946,2017-02,110458331.92999999
E0307187,214946,2017-03,74382380.99
E0307187,214946,2017-05,79654243.69
E0307187,214946,2017-06,87468621.89
E0307187,214946,2017-08,99921194.10000001
E0307187,214946,2017-09,122485212.55
E0307187,214946,2017-11,42257637.45
E0307187,214946,2017-12,123812991.22999999
E0307187,214946,2018-02,59489488.800000004
E0307187,214946,2018-03,13475183.4
E0307187,214946,2018-06,91378022.4
E0307187,214946,2018-07,249797687.32999998
E0307187,214946,2018-10,45135131.11
E0307187,214946,2018-11,16007273.100000001
E0307187,214946,2019-01,35649612.6
E0307187,214946,2019-02,104442153.9
E0307187,214946,2019-05,178326315.14
E0307187,214946,2019-07,116485541.39
E0307187,214946,2019-08,22980951.91
E0307187,214946,2019-12,63817078.91
E0307187,214946,2020-01,142764533.1
E0307187,214946,2020-02,25878445.7
E0307187,214946,2020-05,78847895.3
E0307187,214946,2020-06,96212922.6
E0307187,214946,2020-07,59631127.5
E0307187,214946,2020-10,23989871.22
E0307187,214946,2020-11,150454699.85999998
E0307187,214946,2020-12,199276.8
E0307187,215,2016-01,395272898.01
E0307187,215,2016-02,202805192.46
E0307187,215,2016-03,257013911.70000002
E0307187,215,2016-04,143359172.17
E0307187,215,2016-05,38729971.35
E0307187,215,2016-06,338465948.1
E0307187,215,2016-07,334850792.85
E0307187,215,2016-08,419886323.85
E0307187,215,2016-09,114800894.25
E0307187,215,2016-10,319384111.2
E0307187,215,2016-11,388162243.35
E0307187,215,2016-12,139655426.99
E0307187,215,2017-01,125321515.83
E0307187,215,2017-02,199791492.67
E0307187,215,2017-03,203156048.25
E0307187,215,2017-04,166333521.29
E0307187,215,2017-05,83366483.16
E0307187,215,2017-06,189362762.4
E0307187,215,2017-07,98768372.08
E0307187,215,2017-08,119593659.15
E0307187,215,2017-09,141142912.05
E0307187,215,2017-10,135565030.65
E0307187,215,2017-11,87769165.72
E0307187,215,2017-12,65532513.239999995
E0307187,215,2018-01,234087753.9
E0307187,215,2018-02,65396396.1
E0307187,215,2018-03,247332521.57
E0307187,215,2018-04,101400458.35
E0307187,215,2018-05,135411667.65
E0307187,215,2018-06,52576651.01
E0307187,215,2018-07,128047856.03
E0307187,215,2018-08,391846847.7
E0307187,215,2018-09,238256061.75
E0307187,215,2018-10,156383680.95000002
E0307187,215,2018-11,39010138.86
E0307187,215,2018-12,303606229.5
E0307187,215,2019-02,297942386.7
E0307187,215,2019-03,71320678.8
E0307187,215,2019-05,145547682.29
E0307187,215,2019-06,58030067.64
E0307187,215,2019-07,191582567.94
E0307187,215,2019-08,48800747.1
E0307187,215,2019-09,41480821.01
E0307187,215,2019-10,330801691.5
E0307187,215,2019-11,103190770.2
E0307187,215,2019-12,75138969.35
E0307187,215,2020-01,178234250.5
E0307187,215,2020-03,248595008.55
E0307187,215,2020-04,258932745.75
E0307187,215,2020-05,94886436.92999999
E0307187,215,2020-06,173206652.85
E0307187,215,2020-07,154211104.4
E0307187,215,2020-08,348844490.40000004
E0307187,215,2020-09,512586519.90000004
E0307187,215,2020-10,6225571.8
E0307187,215,2020-11,81496042.83
E0307187,215,2020-12,83098797.60000001
E0307187,215124,2016-01,96827381.71
E0307187,215124,2016-02,30939962.93
E0307187,215124,2016-03,45410099.7
E0307187,215124,2016-04,103680992.36999999
E0307187,215124,2016-07,57740714.699999996
E0307187,215124,2016-08,167547440.55
E0307187,215124,2016-09,111896600.55000001
E0307187,215124,2017-01,47486100.71
E0307187,215124,2017-03,82309294.2
E0307187,215124,2017-07,15134366.100000001
E0307187,215124,2017-10,79480102.5
E0307187,215124,2017-12,95133788.4
E0307187,215124,2018-05,78975833.45
E0307187,215124,2018-09,120127576.14
E0307187,215124,2019-01,91990009.65
E0307187,215124,2019-03,89092713.25999999
E0307187,215124,2019-04,81861530.1
E0307187,215124,2019-05,67787885.46
E0307187,215124,2019-07,101681328.0
E0307187,215124,2019-08,84336125.23
E0307187,215124,2019-09,2299812.77
E0307187,215124,2019-10,14080022.389999999
E0307187,215124,2020-01,49069939.800000004
E0307187,215124,2020-04,232854041.60999998
E0307187,215124,2020-06,16840691.86
E0307187,215124,2020-07,18521748.0
E0307187,215124,2020-08,13508243.28
E0307187,215124,2020-09,130325413.05000001
E0307187,215124,2020-10,48312137.19
E0307187,215124,2020-11,63412663.650000006
E0307187,215124,2020-12,175471102.8
E0307187,215136,2016-03,109257066.45
E0307187,215136,2016-04,205270438.8
E0307187,215136,2016-07,90685918.86
E0307187,215136,2016-09,90513480.75
E0307187,215136,2016-11,85022761.95
E0307187,215136,2017-01,88528481.72
E0307187,215136,2017-02,49258268.4
E0307187,215136,2017-03,85974906.15
E0307187,215136,2017-05,7490213.899999999
E0307187,215136,2017-06,47064787.03
E0307187,215136,2017-08,121004692.2
E0307187,215136,2017-09,35768470.5
E0307187,215136,2017-12,165557826.84
E0307187,215136,2018-01,9557883.36
E0307187,215136,2018-05,91441320.91
E0307187,215136,2018-06,138490362.15
E0307187,215136,2018-07,81387706.44
E0307187,215136,2018-08,167590074.75
E0307187,215136,2018-10,37607573.85
E0307187,215136,2018-11,85925104.53999999
E0307187,215136,2018-12,18297785.12
E0307187,215136,2019-01,93400431.60000001
E0307187,215136,2019-02,21144756.150000002
E0307187,215136,2019-03,36270172.050000004
E0307187,215136,2019-04,33597306.75
E0307187,215136,2019-05,51516253.8
E0307187,215136,2019-06,43635585.8
E0307187,215136,2019-07,42231213.15
E0307187,215136,2019-08,27223772.1
E0307187,215136,2019-09,5765540.55
E0307187,215136,2019-12,20322937.95
E0307187,215136,2020-03,181200583.25
E0307187,215136,2020-04,9500257.200000001
E0307187,215136,2020-05,15358611.4
E0307187,215136,2020-06,113426509.61999999
E0307187,215136,2020-07,69167848.05
E0307187,215136,2020-08,117810135.56
E0307187,215136,2020-10,36663511.949999996
E0307187,215136,2020-11,112121669.10000001
E0307187,21515,2016-02,94569154.78
E0307187,21515,2016-03,158240925.15
E0307187,21515,2016-04,44829511.269999996
E0307187,21515,2016-07,113668017.31
E0307187,21515,2016-09,117917304.75
E0307187,21515,2016-11,145418065.07
E0307187,21515,2017-01,59548321.339999996
E0307187,21515,2017-02,121485573.30000001
E0307187,21515,2017-04,54371723.309999995
E0307187,21515,2017-05,182949157.65
E0307187,21515,2017-06,32888732.7
E0307187,21515,2017-08,170482492.95000002
E0307187,21515,2017-09,133991150.78999999
E0307187,21515,2017-10,69044432.10000001
E0307187,21515,2017-11,82316330.25
E0307187,21515,2017-12,51788812.95
E0307187,21515,2018-01,87163551.07
E0307187,21515,2018-02,168144765.6
E0307187,21515,2018-04,106502740.8
E0307187,21515,2018-07,98072459.10000001
E0307187,21515,2018-08,62203191.75
E0307187,21515,2018-10,34700713.95
E0307187,21515,2018-11,20067980.1
E0307187,21515,2019-01,77994682.5
E0307187,21515,2019-02,93201197.73
E0307187,21515,2019-03,41913349.800000004
E0307187,21515,2019-05,6568701.3
E0307187,21515,2019-07,247425946.95000002
E0307187,21515,2019-10,32116498.24
E0307187,21515,2019-11,79910607.89999999
E0307187,21515,2019-12,83290214.0
E0307187,21515,2020-01,108649758.0
E0307187,21515,2020-04,98773926.3
E0307187,21515,2020-05,92755186.88
E0307187,21515,2020-06,269633233.8
E0307187,21515,2020-07,74582232.03
E0307187,21515,2020-08,8662973.55
E0307187,21515,2020-09,140117474.70000002
E0307187,21515,2020-10,35437821.300000004
E0307187,21515,2020-11,104000093.27
E0307187,21515,2020-12,83591324.25
E0307187,215706,2016-01,13825015.209999999
E0307187,215706,2016-03,164633032.20000002
E0307187,215706,2016-04,158778842.25
E0307187,215706,2016-06,14294656.23
E0307187,215706,2016-07,142018648.8
E0307187,215706,2016-08,65547765.150000006
E0307187,215706,2016-10,220669089.79
E0307187,215706,2016-12,59681170.5
E0307187,215706,2017-01,70113928.5
E0307187,215706,2017-02,214484786.89
E0307187,215706,2017-03,101365326.3
E0307187,215706,2017-04,8362337.02
E0307187,215706,2017-05,40626449.86
E0307187,215706,2017-08,29626011.599999998
E0307187,215706,2017-09,66378966.150000006
E0307187,215706,2017-11,4720262.4
E0307187,215706,2018-01,75094518.45
E0307187,215706,2018-02,74364007.2
E0307187,215706,2018-03,3519595.53
E0307187,215706,2018-04,45576428.73
E0307187,215706,2018-05,20249061.0
E0307187,215706,2018-06,65701244.739999995
E0307187,215706,2018-08,11060848.05
E0307187,215706,2018-10,46324241.5
E0307187,215706,2018-11,58402137.33
E0307187,215706,2018-12,122007693.15
E0307187,215706,2019-01,72731257.66
E0307187,215706,2019-02,58668082.23
E0307187,215706,2019-03,32860222.5
E0307187,215706,2019-04,65142551.25
E0307187,215706,2019-05,36805618.89
E0307187,215706,2019-06,56468586.300000004
E0307187,215706,2019-07,7822741.54
E0307187,215706,2019-08,63217511.7
E0307187,215706,2019-09,98879382.0
E0307187,215706,2019-11,78506523.2
E0307187,215706,2019-12,151062226.38
E0307187,215706,2020-01,104577644.85000001
E0307187,215706,2020-03,84075500.25
E0307187,215706,2020-04,64708351.050000004
E0307187,215706,2020-06,10564246.35
E0307187,215706,2020-07,56044772.7
E0307187,215706,2020-09,42544246.56
E0307187,215706,2020-10,92948391.48
E0307187,215706,2020-11,58191757.050000004
E0307187,215706,2020-12,69778690.8
E0307187,21572,2016-01,85863225.33
E0307187,21572,2016-02,43201425.75
E0307187,21572,2016-04,205314222.59
E0307187,21572,2016-05,42104923.35
E0307187,21572,2016-06,69481821.15
E0307187,21572,2016-08,78498414.75
E0307187,21572,2016-10,61998763.050000004
E0307187,21572,2016-12,26479909.05
E0307187,21572,2017-01,72787559.37
E0307187,21572,2017-03,90289848.46
E0307187,21572,2017-04,66621741.76
E0307187,21572,2017-06,95067778.05
E0307187,21572,2017-10,107699236.77
E0307187,21572,2018-01,32562944.619999997
E0307187,21572,2018-02,84079781.10000001
E0307187,21572,2018-03,48088565.7
E0307187,21572,2018-04,79933606.6
E0307187,21572,2018-07,174945231.73
E0307187,21572,2018-08,118451641.17999999
E0307187,21572,2018-09,75120055.5
E0307187,21572,2018-11,27223618.8
E0307187,21572,2018-12,71911483.35000001
E0307187,21572,2019-01,33670061.88
E0307187,21572,2019-03,59465454.300000004
E0307187,21572,2019-06,101100581.4
E0307187,21572,2019-07,40978806.24
E0307187,21572,2019-08,7070798.7
E0307187,21572,2019-10,90968931.88
E0307187,21572,2019-12,158165338.8
E0307187,21572,2020-03,94209849.3
E0307187,21572,2020-04,69638463.1
E0307187,21572,2020-05,164625943.96
E0307187,21572,2020-06,92751450.44
E0307187,21572,2020-07,31627936.200000003
E0307187,21572,2020-08,192335318.70000002
E0307187,21572,2020-10,27646840.09
E0307187,21572,2020-11,137160121.39
E0307187,21572,2020-12,144012577.75
E0307187,215727,2016-05,159474523.95000002
E0307187,215727,2016-08,39539557.050000004
E0307187,215727,2016-09,165958717.17
E0307187,215727,2016-10,65989447.650000006
E0307187,215727,2016-11,19109694.52
E0307187,215727,2017-01,109025860.17999999
E0307187,215727,2017-02,70049199.15
E0307187,215727,2017-03,113040027.67
E0307187,215727,2017-05,89231940.0
E0307187,215727,2017-09,12166252.16
E0307187,215727,2017-12,51704149.589999996
E0307187,215727,2018-01,97429086.3
E0307187,215727,2018-04,95937711.28999999
E0307187,215727,2018-05,112028380.80000001
E0307187,215727,2018-07,82598322.7
E0307187,215727,2018-08,62937379.050000004
E0307187,215727,2018-10,22493511.6
E0307187,215727,2018-11,126927804.15
E0307187,215727,2019-02,76114061.85
E0307187,215727,2019-03,87950175.48
E0307187,215727,2019-07,185002492.5
E0307187,215727,2019-09,21834783.419999998
E0307187,215727,2019-10,45413875.16
E0307187,215727,2019-11,84078291.47
E0307187,215727,2020-02,76260961.56
E0307187,215727,2020-03,47787909.75
E0307187,215727,2020-04,84430005.71
E0307187,215727,2020-05,8708784.16
E0307187,215727,2020-06,25676828.29
E0307187,215727,2020-07,16355840.27
E0307187,215727,2020-08,103881226.05
E0307187,215727,2020-10,5364199.91
E0307187,215727,2020-11,151661713.35
E0307187,215727,2020-12,136003205.29999998
E0307187,21582,2016-01,11939112.11
E0307187,21582,2016-02,152508069.0
E0307187,21582,2016-03,59521412.57
E0307187,21582,2016-04,45075068.71
E0307187,21582,2016-06,38566694.25
E0307187,21582,2016-07,26543686.05
E0307187,21582,2016-09,99677848.2
E0307187,21582,2016-10,92499474.50999999
E0307187,21582,2016-11,60610100.25
E0307187,21582,2016-12,94414043.05
E0307187,21582,2017-01,34819510.95
E0307187,21582,2017-02,146288904.88
E0307187,21582,2017-03,113969829.89999999
E0307187,21582,2017-04,19023109.41
E0307187,21582,2017-05,95290336.2
E0307187,21582,2017-06,21854058.29
E0307187,21582,2017-07,103453334.34
E0307187,21582,2017-09,71945513.03999999
E0307187,21582,2017-12,240458307.60000002
E0307187,21582,2018-01,85392521.19
E0307187,21582,2018-02,159599807.85
E0307187,21582,2018-03,83460147.75
E0307187,21582,2018-04,45087507.15
E0307187,21582,2018-05,104987779.28
E0307187,21582,2018-06,49664489.85
E0307187,21582,2018-07,21344886.86
E0307187,21582,2018-10,14247543.450000001
E0307187,21582,2018-11,80195121.3
E0307187,21582,2018-12,111364452.15
E0307187,21582,2019-02,83725925.39
E0307187,21582,2019-08,48953739.45
E0307187,21582,2019-10,30462330.150000002
E0307187,21582,2019-11,10832348.1
E0307187,21582,2019-12,35564056.72
E0307187,21582,2020-02,21032246.16
E0307187,21582,2020-03,7231460.58
E0307187,21582,2020-05,97208852.64
E0307187,21582,2020-06,17621498.21
E0307187,21582,2020-08,92549448.91
E0307187,21582,2020-09,69387629.83
E0307187,21582,2020-12,4390101.45
E0307187,215920,2016-01,23432253.14
E0307187,215920,2016-02,54389961.25
E0307187,215920,2016-03,21504001.05
E0307187,215920,2016-04,68244405.28999999
E0307187,215920,2016-06,130565521.1
E0307187,215920,2016-07,20885742.21
E0307187,215920,2016-08,125537931.56
E0307187,215920,2016-10,39339040.65
E0307187,215920,2016-11,44194109.4
E0307187,215920,2016-12,55425657.0
E0307187,215920,2017-02,176424164.54
E0307187,215920,2017-03,26468885.669999998
E0307187,215920,2017-04,60577053.87
E0307187,215920,2017-05,96381140.97
E0307187,215920,2017-09,100953306.3
E0307187,215920,2017-10,54068123.550000004
E0307187,215920,2017-11,10779082.32
E0307187,215920,2017-12,220846229.25
E0307187,215920,2018-01,95214027.3
E0307187,215920,2018-02,141321402.6
E0307187,215920,2018-05,1798429.47
E0307187,215920,2018-07,172079637.35999998
E0307187,215920,2018-08,97854470.09
E0307187,215920,2018-09,24866636.759999998
E0307187,215920,2018-10,248125897.18
E0307187,215920,2018-11,172688680.5
E0307187,215920,2018-12,94139796.45
E0307187,215920,2019-02,64306181.04
E0307187,215920,2019-03,78869181.3
E0307187,215920,2019-05,9532204.549999999
E0307187,215920,2019-06,32466512.400000002
E0307187,215920,2019-08,27541966.200000003
E0307187,215920,2019-09,110284687.38
E0307187,215920,2019-10,59449030.199999996
E0307187,215920,2019-11,78112826.4
E0307187,215920,2019-12,80443077.75
E0307187,215920,2020-01,56696989.650000006
E0307187,215920,2020-03,43143188.550000004
