Agency,GFS,Amount,Payment Date
E0373479,214312,67445860,2017-03-07
E0373479,21131,68674553,2017-03-07
E0373479,219,57190318,2017-03-07
E0373479,219,17875953,2017-03-07
E0373479,21709,75277140,2017-03-07
E0373479,217,86550549,2017-03-07
E0863254,214729,2882866,2017-03-07
E0863254,214047,84305840,2017-03-07
E0863254,215124,7906347,2017-03-07
E0863254,218,10353484,2017-03-07
E0863254,211,77023900,2017-03-07
E0863254,212,15114069,2017-03-07
E0835112,214742,29234481,2017-03-10
E0835112,21208,88048354,2017-03-10
E0835112,21119,33055575,2017-03-10
E0835112,212652,45634186,2017-03-10
E0835112,216823,6383363,2017-03-10
E0835112,211,35070641,2017-03-10
E0835112,216862,15455350,2017-03-10
E0835112,21143,49305360,2017-03-10
E0835112,21393,86643163,2017-03-10
E0835112,216919,72097281,2017-03-10
E0835112,212,40413541,2017-03-10
E0505028,219578,57427970,2017-03-10
E0505028,215,48796050,2017-03-10
E0505028,217719,36971901,2017-03-10
E0505028,218,66206251,2017-03-10
E0505028,21820,88362603,2017-03-10
E0505028,216134,97172148,2017-03-10
E0505028,214946,65483500,2017-03-10
E0505028,216862,67680944,2017-03-10
E0505028,217,70343452,2017-03-10
E0505028,21855,60291341,2017-03-10
E0982709,213,81760265,2017-03-10
E0982709,21220,58413379,2017-03-10
E0982709,211526,63940052,2017-03-10
E0982709,219,51682969,2017-03-10
E0982709,21872,97624506,2017-03-10
E0982709,21305,42184474,2017-03-10
E0982709,214,9318926,2017-03-10
E0982709,21448,87673599,2017-03-10
E0982709,215706,34703458,2017-03-10
E0982709,216037,77373749,2017-03-10
E0982709,212,48114821,2017-03-10
E0982709,218926,21675964,2017-03-10
E0982709,218,23640460,2017-03-10
E0982709,21186,88570759,2017-03-10
E0586075,21980,85508158,2017-03-10
E0586075,215727,49880030,2017-03-10
E0586075,213,16141973,2017-03-10
E0586075,219578,77634480,2017-03-10
E0586075,21325,46223755,2017-03-10
E0586075,216862,92959552,2017-03-10
E0586075,21515,26706310,2017-03-10
E0586075,219351,61036222,2017-03-10
E0586075,215,15789514,2017-03-10
E0586075,21709,34406271,2017-03-10
E0307187,211,81789896,2017-03-10
E0307187,211,1898748,2017-03-10
E0307187,211,97151010,2017-03-10
E0307187,217,63872149,2017-03-10
E0307187,214,95001714,2017-03-10
E0307187,219351,44774083,2017-03-10
E0307187,215124,17153045,2017-03-10
E0109833,216919,17998783,2017-03-10
E0109833,217,68296899,2017-03-10
E0109833,215124,14193988,2017-03-10
E0109833,212,93263671,2017-03-10
E0109833,219388,35994892,2017-03-10
E0109833,219,5268892,2017-03-10
E0109833,21989,3764408,2017-03-10
E0109833,214729,29549802,2017-03-10
E0109833,215,42476521,2017-03-10
E0109833,211,40683548,2017-03-10
E0109833,219,19978360,2017-03-10
E0109833,217,8632787,2017-03-10
E0109833,216134,70966672,2017-03-10
E0109833,21186,73985160,2017-03-10
E0109833,213197,54723905,2017-03-10
E0109833,212,24272191,2017-03-10
E0337037,21903,67730005,2017-03-10
E0337037,217719,45109350,2017-03-10
E0337037,212,22591371,2017-03-10
E0337037,21108,81076927,2017-03-10
E0337037,211,35481084,2017-03-10
E0337037,21709,72083160,2017-03-10
E0337037,21665,11578553,2017-03-10
E0337037,21572,13818101,2017-03-10
E0337037,21989,58121326,2017-03-10
E0337037,21582,72775883,2017-03-10
E0171808,21582,68640835,2017-03-10
E0171808,215727,66474322,2017-03-10
E0171808,216,46782755,2017-03-10
E0171808,217,71707965,2017-03-10
E0171808,213197,86744632,2017-03-10
E0171808,21143,32647891,2017-03-10
E0171808,211,28705997,2017-03-10
E0171808,219,46891192,2017-03-10
E0171808,219351,75952431,2017-03-10
E0171808,21434,89199485,2017-03-10
E0171808,218926,52282422,2017-03-10
E0171808,214729,36408795,2017-03-10
E0171808,211526,86598678,2017-03-10
E0171808,219388,14788854,2017-03-10
E0171808,217,58674707,2017-03-10
E0171808,211,94204389,2017-03-10
E0171808,21433,76884237,2017-03-10
E0171808,21119,1191471,2017-03-10
E0373479,21638,23586425,2017-03-10
E0373479,21752,306073,2017-03-10
E0373479,212,56729817,2017-03-10
E0373479,21515,47952815,2017-03-10
E0373479,212,70532365,2017-03-10
E0373479,217604,58961307,2017-03-10
E0373479,214,47630195,2017-03-10
E0373479,216037,61591541,2017-03-10
E0373479,21393,74935875,2017-03-10
E0373479,21668,39938057,2017-03-10
E0373479,211526,28853065,2017-03-10
E0373479,214047,33550721,2017-03-10
E0373479,21448,65186502,2017-03-10
E0373479,21131,73988903,2017-03-10
E0373479,21186,91086344,2017-03-10
E0373479,216862,16440186,2017-03-10
E0373479,21143,76308178,2017-03-10
E0373479,216992,52230100,2017-03-10
E0863254,21752,93297190,2017-03-10
E0863254,214695,39648184,2017-03-10
E0863254,217,19907001,2017-03-10
E0863254,21434,44501172,2017-03-10
E0863254,212,35208497,2017-03-10
E0863254,21325,1948952,2017-03-10
E0863254,21108,37506986,2017-03-10
E0863254,216919,10041072,2017-03-10
E0835112,212,80261128,2017-03-11
E0835112,214,48557122,2017-03-11
E0835112,213,34833158,2017-03-11
E0835112,21980,45003611,2017-03-11
E0835112,219,36886265,2017-03-11
E0835112,212,1758201,2017-03-11
E0835112,21668,33817750,2017-03-11
E0835112,218,75040096,2017-03-11
E0835112,219,85048072,2017-03-11
E0835112,215920,33839880,2017-03-11
E0835112,217973,48974480,2017-03-11
E0835112,21434,1020612,2017-03-11
E0835112,217604,87711834,2017-03-11
E0835112,218,62896971,2017-03-11
E0835112,214742,20722101,2017-03-11
E0505028,212,26126981,2017-03-11
E0505028,218,95322764,2017-03-11
E0505028,217,45726011,2017-03-11
E0505028,215,51127478,2017-03-11
E0505028,216919,30237870,2017-03-11
E0505028,21433,21518495,2017-03-11
E0505028,21582,29942061,2017-03-11
E0505028,218,1282876,2017-03-11
E0505028,219388,49901253,2017-03-11
E0505028,212,42487050,2017-03-11
E0505028,215136,96860917,2017-03-11
E0505028,215706,1346043,2017-03-11
E0505028,214,82377439,2017-03-11
E0505028,21446,78150435,2017-03-11
E0505028,216134,30075478,2017-03-11
E0505028,214729,45160729,2017-03-11
E0505028,216,35923815,2017-03-11
E0982709,21572,60378551,2017-03-11
E0982709,219388,84138709,2017-03-11
E0982709,215124,55282767,2017-03-11
E0982709,21393,46165700,2017-03-11
E0982709,215136,73000179,2017-03-11
E0982709,21200,22103835,2017-03-11
E0982709,218,85673585,2017-03-11
E0982709,214695,91625980,2017-03-11
E0586075,211526,10651662,2017-03-11
E0586075,219,40350555,2017-03-11
E0586075,213,99242095,2017-03-11
E0586075,21108,97627570,2017-03-11
E0586075,216,65083146,2017-03-11
E0586075,211,20526864,2017-03-11
E0586075,212,87431380,2017-03-11
E0586075,21220,92121137,2017-03-11
E0586075,21903,46759084,2017-03-11
E0586075,215124,63068522,2017-03-11
E0586075,21305,86468461,2017-03-11
E0586075,213,13399633,2017-03-11
E0586075,215706,87331845,2017-03-11
E0586075,21448,61712717,2017-03-11
E0307187,214,19207580,2017-03-11
E0307187,21143,83739798,2017-03-11
E0307187,218926,30114721,2017-03-11
E0307187,215920,27287511,2017-03-11
E0307187,213,34599170,2017-03-11
E0307187,216919,80958795,2017-03-11
E0307187,215706,25703178,2017-03-11
E0307187,212,99558566,2017-03-11
E0307187,21131,79539962,2017-03-11
E0307187,21186,56931808,2017-03-11
E0307187,212,54624276,2017-03-11
E0307187,219,39891535,2017-03-11
E0109833,215727,82295409,2017-03-11
E0109833,21108,61962123,2017-03-11
E0109833,219,18662270,2017-03-11
E0109833,214357,66919840,2017-03-11
E0109833,217,43843246,2017-03-11
E0109833,21855,53916683,2017-03-11
E0109833,215706,8677780,2017-03-11
E0109833,216668,82062666,2017-03-11
E0109833,217604,18497935,2017-03-11
E0109833,21515,19908453,2017-03-11
E0109833,21989,86084431,2017-03-11
E0109833,219388,48086619,2017-03-11
E0109833,215136,73276175,2017-03-11
E0109833,21572,62842795,2017-03-11
E0109833,212652,25860791,2017-03-11
E0109833,214,62099174,2017-03-11
E0109833,219,10749741,2017-03-11
E0109833,213183,91485440,2017-03-11
E0337037,218,61941714,2017-03-11
E0337037,212652,30301269,2017-03-11
E0337037,21119,21947551,2017-03-11
E0337037,21393,52377583,2017-03-11
E0337037,21638,22215296,2017-03-11
E0171808,214729,35216330,2017-03-11
E0171808,216,79510040,2017-03-11
E0171808,218,58703800,2017-03-11
E0171808,21903,87193758,2017-03-11
E0171808,219,27121089,2017-03-11
E0171808,218,28693013,2017-03-11
E0171808,213,51440149,2017-03-11
E0171808,21752,67211886,2017-03-11
E0171808,21186,62105902,2017-03-11
E0373479,21989,50446558,2017-03-11
E0373479,219,2776313,2017-03-11
E0373479,21515,43030616,2017-03-11
E0373479,21434,85337437,2017-03-11
E0373479,21208,73693924,2017-03-11
E0373479,216,593925,2017-03-11
E0373479,212,45120529,2017-03-11
E0373479,21752,56179529,2017-03-11
E0373479,219578,8666119,2017-03-11
E0373479,219,17712054,2017-03-11
E0373479,213,26429040,2017-03-11
E0373479,217719,78894220,2017-03-11
E0373479,21980,8626341,2017-03-11
E0373479,211,60402268,2017-03-11
E0863254,215136,37656947,2017-03-11
E0863254,21665,97637486,2017-03-11
E0863254,213197,24596735,2017-03-11
E0863254,215727,88538183,2017-03-11
E0863254,21305,99166173,2017-03-11
E0863254,218,41141834,2017-03-11
E0863254,214695,5329450,2017-03-11
E0863254,212,78896503,2017-03-11
E0863254,212245,33519003,2017-03-11
E0863254,211,17468152,2017-03-11
E0863254,215706,82756554,2017-03-11
E0863254,218926,44215896,2017-03-11
E0863254,21119,5654896,2017-03-11
E0863254,21799,13463419,2017-03-11
E0835112,211,72526415,2017-03-13
E0835112,215,20566619,2017-03-13
E0835112,21665,7001871,2017-03-13
E0835112,213197,86313678,2017-03-13
E0835112,21582,57523031,2017-03-13
E0835112,215136,26523006,2017-03-13
E0835112,219,27363710,2017-03-13
E0835112,21393,80650398,2017-03-13
E0835112,216419,77391048,2017-03-13
E0835112,214312,491288,2017-03-13
E0835112,21820,47629977,2017-03-13
E0835112,21433,46885669,2017-03-13
E0835112,21872,72947295,2017-03-13
E0505028,21980,79616895,2017-03-13
E0505028,21186,25463951,2017-03-13
E0505028,217028,27545485,2017-03-13
E0505028,212245,28280806,2017-03-13
E0505028,212,84555060,2017-03-13
E0505028,217973,94952624,2017-03-13
E0982709,219351,26499111,2017-03-13
E0982709,21186,23116957,2017-03-13
E0982709,212,26349785,2017-03-13
E0982709,213,53204214,2017-03-13
E0982709,212245,90591104,2017-03-13
E0982709,21872,16326314,2017-03-13
E0982709,216823,67135597,2017-03-13
E0982709,219,64134195,2017-03-13
E0982709,216419,74593810,2017-03-13
E0982709,21980,93643849,2017-03-13
E0982709,211,53304011,2017-03-13
E0982709,21638,8986288,2017-03-13
E0982709,216134,42622092,2017-03-13
E0982709,218,74279388,2017-03-13
E0586075,21872,70486448,2017-03-13
E0586075,216919,31852696,2017-03-13
E0586075,213,52733264,2017-03-13
E0586075,212,46584302,2017-03-13
E0586075,21119,39523392,2017-03-13
E0586075,214047,28138201,2017-03-13
E0586075,212,16032107,2017-03-13
E0586075,214,58268065,2017-03-13
E0586075,21434,26828240,2017-03-13
E0586075,216992,18508599,2017-03-13
E0586075,217,63455140,2017-03-13
E0586075,216,66741336,2017-03-13
E0586075,211,59838677,2017-03-13
E0586075,215920,78105562,2017-03-13
E0586075,21446,13629933,2017-03-13
E0586075,21448,28573909,2017-03-13
E0586075,213183,12307570,2017-03-13
E0586075,215124,11312377,2017-03-13
E0586075,215727,63015116,2017-03-13
E0307187,215,40982728,2017-03-13
E0307187,21186,52439234,2017-03-13
E0307187,212245,41671865,2017-03-13
E0307187,21186,38485964,2017-03-13
E0307187,212,21067808,2017-03-13
E0307187,21220,31194403,2017-03-13
E0307187,214946,24731884,2017-03-13
E0307187,215727,19324339,2017-03-13
E0307187,216862,12653892,2017-03-13
E0109833,218,80411546,2017-03-13
E0109833,21515,53198996,2017-03-13
E0109833,21668,56105449,2017-03-13
E0109833,211,59843883,2017-03-13
E0109833,21131,17594481,2017-03-13
E0109833,211526,80878458,2017-03-13
E0109833,218,2863271,2017-03-13
E0109833,21665,933899,2017-03-13
E0109833,219351,401075,2017-03-13
E0109833,214357,65777573,2017-03-13
E0109833,21108,21516062,2017-03-13
E0337037,21665,56744707,2017-03-13
E0337037,219351,53401066,2017-03-13
E0337037,21752,30517452,2017-03-13
E0337037,21448,32826646,2017-03-13
E0337037,211,17373543,2017-03-13
E0337037,21572,53866069,2017-03-13
E0337037,211,88812500,2017-03-13
E0337037,217,84078839,2017-03-13
E0337037,21433,74614100,2017-03-13
E0337037,21108,67713979,2017-03-13
E0337037,21393,64612795,2017-03-13
E0171808,217973,25569668,2017-03-13
E0171808,217604,75551115,2017-03-13
E0171808,21434,1897242,2017-03-13
E0171808,213,11658329,2017-03-13
E0171808,215,23056353,2017-03-13
E0171808,211,33599044,2017-03-13
E0171808,216419,44882656,2017-03-13
E0171808,219,80368527,2017-03-13
E0171808,219,11979618,2017-03-13
E0171808,21668,25375980,2017-03-13
E0171808,218,95133005,2017-03-13
E0373479,212245,30340803,2017-03-13
E0373479,219388,91129250,2017-03-13
E0373479,215920,81649549,2017-03-13
E0373479,217719,30918255,2017-03-13
E0373479,212,92633390,2017-03-13
E0373479,219,74109044,2017-03-13
E0373479,21186,20227672,2017-03-13
E0373479,215136,24256499,2017-03-13
E0863254,21446,96194562,2017-03-13
E0863254,215124,26633384,2017-03-13
E0863254,21980,93489030,2017-03-13
E0863254,219578,7228218,2017-03-13
E0863254,21186,42644752,2017-03-13
E0863254,218,15143089,2017-03-13
E0863254,216419,99413932,2017-03-13
E0863254,21220,45684276,2017-03-13
E0863254,21872,34253058,2017-03-13
E0863254,214695,8868831,2017-03-13
E0863254,21668,47307915,2017-03-13
E0863254,21665,47206515,2017-03-13
E0863254,211526,64564200,2017-03-13
E0863254,213,27777890,2017-03-13
E0835112,21903,3863495,2017-03-14
E0835112,21752,97804088,2017-03-14
E0835112,218,92322121,2017-03-14
E0835112,212,19138724,2017-03-14
E0835112,21143,87443220,2017-03-14
E0835112,215124,60297196,2017-03-14
E0835112,216919,13868377,2017-03-14
E0835112,212,61693979,2017-03-14
E0505028,211,91340259,2017-03-14
E0505028,213197,61671233,2017-03-14
E0505028,21108,9808178,2017-03-14
E0505028,216992,71051757,2017-03-14
E0505028,211,18611015,2017-03-14
E0505028,21220,88203188,2017-03-14
E0505028,214357,6210367,2017-03-14
E0505028,216668,85765970,2017-03-14
E0505028,21872,73456086,2017-03-14
E0505028,215,89651878,2017-03-14
E0505028,216823,93251192,2017-03-14
E0505028,219578,19652593,2017-03-14
E0505028,21186,18586862,2017-03-14
E0505028,21191,42894754,2017-03-14
E0505028,215,67107816,2017-03-14
E0982709,216823,77437761,2017-03-14
E0982709,217,57031653,2017-03-14
E0982709,21932,30638494,2017-03-14
E0982709,219351,36338689,2017-03-14
E0982709,215727,70473454,2017-03-14
E0982709,21108,58676278,2017-03-14
E0982709,21186,54798025,2017-03-14
E0982709,212,89506779,2017-03-14
E0982709,218,46502729,2017-03-14
E0982709,21191,84701033,2017-03-14
E0586075,212,61699058,2017-03-14
E0586075,21799,88070018,2017-03-14
E0586075,21855,12749526,2017-03-14
E0586075,211526,55227726,2017-03-14
E0586075,21325,57450339,2017-03-14
E0586075,212,43671048,2017-03-14
E0586075,214312,61232700,2017-03-14
E0586075,211,41366560,2017-03-14
E0307187,21709,37541127,2017-03-14
E0307187,219388,78293020,2017-03-14
E0307187,211526,56260641,2017-03-14
E0307187,21186,19395662,2017-03-14
E0307187,215124,61236759,2017-03-14
E0307187,217,89511913,2017-03-14
E0307187,21433,35580353,2017-03-14
E0307187,21932,74064512,2017-03-14
E0307187,213,27406910,2017-03-14
E0307187,216823,8951203,2017-03-14
E0307187,216919,37714907,2017-03-14
E0307187,218926,70393406,2017-03-14
E0307187,218,15619843,2017-03-14
E0307187,215136,30056258,2017-03-14
E0307187,21855,16072504,2017-03-14
E0307187,21872,3718743,2017-03-14
E0307187,215,24622689,2017-03-14
E0307187,214,49467363,2017-03-14
E0109833,214047,24909627,2017-03-14
E0109833,216823,1288600,2017-03-14
E0109833,216,64868157,2017-03-14
E0109833,219,69500317,2017-03-14
E0109833,215727,44033391,2017-03-14
E0109833,214946,92247519,2017-03-14
E0109833,21820,96345167,2017-03-14
E0109833,215,63851350,2017-03-14
E0109833,21208,22446795,2017-03-14
E0109833,216134,13875295,2017-03-14
E0109833,21665,94999080,2017-03-14
E0109833,215920,57776085,2017-03-14
E0109833,21108,86636713,2017-03-14
E0109833,21582,96268401,2017-03-14
E0109833,21515,14951573,2017-03-14
E0337037,214695,93243223,2017-03-14
E0337037,217973,74954734,2017-03-14
E0337037,21515,47500642,2017-03-14
E0337037,211526,69034082,2017-03-14
E0337037,211,90594761,2017-03-14
E0337037,219,13038130,2017-03-14
E0337037,215727,19138594,2017-03-14
E0337037,218,48872198,2017-03-14
E0337037,21582,86810070,2017-03-14
E0337037,21665,26719123,2017-03-14
E0337037,212,53290893,2017-03-14
E0171808,21638,67156002,2017-03-14
E0171808,21668,246626,2017-03-14
E0171808,216919,5906020,2017-03-14
E0171808,213197,8259258,2017-03-14
E0171808,211,90332,2017-03-14
E0171808,211,66885184,2017-03-14
E0171808,215920,32577027,2017-03-14
E0171808,215,84284850,2017-03-14
E0171808,219,85761934,2017-03-14
E0171808,21119,83323983,2017-03-14
E0171808,21709,44044991,2017-03-14
E0171808,21582,77944869,2017-03-14
E0171808,213,24144765,2017-03-14
E0171808,215136,8512510,2017-03-14
E0171808,21200,9923128,2017-03-14
E0171808,219578,6093579,2017-03-14
E0171808,217604,56019664,2017-03-14
E0171808,21305,71734266,2017-03-14
E0373479,21752,32041723,2017-03-14
E0373479,215920,39009964,2017-03-14
E0373479,21186,62381378,2017-03-14
E0373479,211526,44323515,2017-03-14
E0373479,218,7877845,2017-03-14
E0373479,213,8097830,2017-03-14
E0373479,216,20124026,2017-03-14
E0373479,21980,39763052,2017-03-14
E0373479,212,56873715,2017-03-14
E0373479,214357,19636896,2017-03-14
E0373479,216,34865354,2017-03-14
E0373479,211,23145436,2017-03-14
E0373479,212245,53428708,2017-03-14
E0373479,213183,58997653,2017-03-14
E0373479,214695,87429922,2017-03-14
E0373479,21855,50762238,2017-03-14
E0373479,21220,76455447,2017-03-14
E0373479,21191,46236836,2017-03-14
E0863254,217,44219228,2017-03-14
E0863254,212,52950907,2017-03-14
E0863254,219388,11989196,2017-03-14
E0863254,21855,80315369,2017-03-14
E0863254,214312,91928975,2017-03-14
E0863254,214,18842052,2017-03-14
E0863254,21186,56043189,2017-03-14
E0863254,21434,27921813,2017-03-14
E0863254,214,37404194,2017-03-14
E0863254,217028,38836608,2017-03-14
E0863254,217604,83128171,2017-03-14
E0863254,21980,90384065,2017-03-14
E0863254,214729,1135397,2017-03-14
E0863254,213,55097963,2017-03-14
E0835112,216037,15769909,2017-03-21
E0835112,219,32966998,2017-03-21
E0835112,212,22716184,2017-03-21
E0835112,217,64994638,2017-03-21
E0835112,21515,70097541,2017-03-21
E0835112,215136,69752685,2017-03-21
E0835112,218,68840053,2017-03-21
E0835112,21855,98650305,2017-03-21
E0835112,21668,80904568,2017-03-21
E0505028,217,21975090,2017-03-21
E0505028,217,43269912,2017-03-21
E0505028,21515,68936475,2017-03-21
E0505028,21932,84698273,2017-03-21
E0505028,21668,28727346,2017-03-21
E0505028,21143,82941275,2017-03-21
E0982709,211,76277758,2017-03-21
E0982709,211,34748043,2017-03-21
E0982709,214312,9836244,2017-03-21
E0982709,211,32972260,2017-03-21
E0982709,21820,39815910,2017-03-21
E0982709,218,40623989,2017-03-21
E0982709,215,20807421,2017-03-21
E0982709,217719,43789550,2017-03-21
E0982709,212,41623763,2017-03-21
E0982709,217028,73759943,2017-03-21
E0982709,214946,61220154,2017-03-21
E0982709,213,48012699,2017-03-21
E0982709,216919,22401768,2017-03-21
E0982709,21668,68009407,2017-03-21
E0982709,218926,5316348,2017-03-21
E0586075,216,27219716,2017-03-21
E0586075,21989,41915047,2017-03-21
E0586075,213183,16586386,2017-03-21
E0586075,214047,11811666,2017-03-21
E0586075,21143,90152454,2017-03-21
E0586075,212,7602634,2017-03-21
E0586075,217973,20391297,2017-03-21
E0586075,21191,96156758,2017-03-21
E0586075,219,77732588,2017-03-21
E0586075,215124,59298314,2017-03-21
E0586075,214742,16853997,2017-03-21
